term,ccode,section,instructor,organization,expl_lvl,q_treatment,visual,oral,help,interesting,overall,attendance,assign_helpful,printed_notes,textbook,new_material,assign_amount,hours_outside,num_responses,enrolled
1175,"['ACTSC 432', 'ACTSC 832']",1,Christiane Lemieux,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,61,124
1149,['CO 227'],1,Patrick Roh,2.0,3.0,1.5,1.5,1.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,8,23
1155,['ACTSC 635'],1,Doug Andrews,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,15,15
1151,['CS 240'],1,Daniela Maftuleac,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,32,96
1139,['STAT 230'],1,Jiwei Zhao,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,68,196
1175,['CS 240'],4,Prabhakar Ragde,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.5,1.0,3.0,3.0,2.0,33,51
1175,['STAT 371'],1,Hamy Fahmy,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,33,108
1165,['CS 245'],4,Collin Roberts,4.0,3.0,2.0,3.0,3.5,2.0,2.5,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,42,82
1175,['AMATH 231'],1,Zoran Miskovic,2.0,3.0,2.0,2.0,1.5,1.0,2.0,2.0,1.0,1.5,2.0,1.0,3.0,3.0,2.0,26,50
1141,['CS 341'],2,Mark Petrick,2.0,3.0,1.5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,62,85
1181,['CS 792'],1,Helen Chen,2.0,3.0,1.5,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,2.5,3.0,3.0,2.0,10,15
1149,['CS 330'],1,Michael Liu,2.0,3.0,2.0,2.0,2.0,2.5,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,60,121
1185,['COMM 321'],1,Peter Blake,2.0,3.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.5,3.0,18,63
1151,['CS 341'],4,Doug Stinson,2.0,3.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,1.5,2.0,2.0,3.0,3.0,3.0,27,72
1171,"['CS 489', 'CS 698']",2,Pascal Poupart,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,48,73
1181,['CS 343'],2,Peter Buhr,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,33,72
1179,['CO 227'],1,Patrick Roh,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,10,40
1185,['ACTSC 331'],1,Emily Kozlowski,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,35,65
1131,['CS 136'],5,Dave Tompkins,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,78,102
1169,['CS 135'],6,Dan Holtby,2.0,3.0,2.0,2.5,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,70,88
1139,['CS 136'],1,Dan Lizotte,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,35,93
1171,['CS 116'],5,Carmen Bruni,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,56,89
1155,['CS 246'],3,Caroline Kierstead,3.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,31,81
1149,['MATH 127'],8,Aristide Baratin,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,61,118
1161,['CO 250'],1,Chaitanya Swamy,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,53,112
1141,['PMATH 348'],1,Ross Willard,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,29,37
1181,['STAT 431'],1,Matthias Schonlau,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,71,130
1139,['AMATH 250'],1,Conrad Hewitt,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,74,145
1145,['PMATH 347'],1,Collin Roberts,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.5,1.0,3.0,3.0,2.0,13,23
1185,['PMATH 320'],1,Benoit Charbonneau,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.5,3.0,3.0,2.0,20,50
1151,['CO 331'],1,Gabriel Gauthier-Shalom,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,2.0,23,47
1175,['MTHEL 131'],1,Michelle Lennox,2.0,3.0,2.0,2.5,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,19,52
1171,['CS 116'],7,Saeed Mehrabi,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,42,62
1145,['CS 370'],1,Yuying Li,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,17,57
1131,['STAT 211'],1,Sreenivas Konda,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,118,298
1169,['CO 370'],1,Bertrand Guenin,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,59,128
1179,['ACTSC 611'],1,Fan Yang,1.0,3.0,2.0,1.0,2.0,1.0,1.5,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,12,15
1151,['CS 136'],8,Mark Petrick,1.0,3.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,74,110
1171,"['MATH 137', 'MATH 137']",1,Dan Puzzuoli,2.0,3.0,2.0,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,66,86
1169,['STAT 330'],2,Grace Yi,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,2.0,3.0,3.0,2.0,101,142
1185,['CS 350'],2,Lesley Ann Istead,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,31,66
1169,['ACTSC 371'],2,Surya Banerjee,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,75,123
1175,"['CS 454', 'CS 654']",2,Samer Al Kiswany,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,41,81
1131,['STAT 340'],2,Mehdi Molkaraie,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,43,124
1159,"['STAT 431', 'STAT 831']",1,Wayne Oldford,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,32,47
1179,['CS 330'],1,Ahmed Ibrahim,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,53,103
1171,['MATH 237'],1,Mukto Akash,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,36,96
1179,"['CS 486', 'CS 686']",1,Alan Tsang,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,41,92
1151,['CS 136'],4,Victoria Sakhnini,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,51,82
1161,['CS 135'],2,Mark Petrick,2.0,3.0,1.5,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,44,66
1185,['CS 240'],2,Eric Schost,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,37,120
1165,['CS 100'],81,Dave Tompkins,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,47,234
1171,['MATH 136'],8,Patrick Roh,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,28,49
1181,['ACTSC 966'],1,Gord Willmot,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,7,11
1149,['MATH 227'],1,Bev Marshman,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,63,110
1181,['CS 889'],1,Edith Law,1.5,3.0,1.0,2.0,2.0,2.0,1.5,1.0,1.0,2.0,1.5,2.0,3.0,3.0,2.0,26,28
1141,['CO 331'],1,Gabriel Gauthier-Shalom,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.5,2.0,2.0,3.0,3.0,2.0,16,31
1151,['CS 136'],1,Reaz Ahmed,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,67,106
1139,['MATH 135'],6,Mukto Akash,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,83,170
1131,['CS 116'],4,Lori Case,1.5,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,58,100
1179,['MATH 127'],3,Arnaud Carignan-Dugas,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,59,111
1151,['MATH 136'],4,Carrie Knoll,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,90,163
1165,['MATH 136'],2,Kamil Szpojankowski,2.0,3.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,16,52
1171,['CS 370'],3,Christopher Batty,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,35,66
1179,['CO 250'],2,Martin Gross,2.5,3.0,2.0,2.5,3.0,1.0,2.0,2.5,1.5,2.0,1.0,2.0,3.0,3.0,3.0,42,101
1185,['MATH 239'],3,Bruce Richter,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.5,1.0,2.0,3.0,3.0,2.0,42,151
1145,"['PMATH 450', 'PMATH 650']",1,Laurent Marcoux,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,8,12
1181,['CS 330'],1,Michael Liu,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,77,150
1165,['PMATH 330'],81,Barbara Csima,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.5,2.0,3.0,3.0,2.0,17,85
1181,['MATH 135'],1,Richard Dlin,1.0,3.0,2.0,2.0,1.0,1.0,1.5,1.5,1.5,2.0,2.0,2.0,3.0,3.0,3.0,22,59
1165,['MATH 136'],3,Michael Rubinstein,3.0,3.0,2.0,3.0,2.5,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,33,98
1139,['STAT 330'],2,Peter Balka,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,77,125
1139,['CS 338'],1,Tamer Ozsu,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,38,111
1151,"['CS 445', 'CS 645', 'ECE 451']",1,Cheng Zhang,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,37,69
1181,['STAT 230'],1,Greg Rice,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,57,100
1171,['PMATH 365'],1,Benoit Charbonneau,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.5,2.0,3.0,3.0,3.0,26,51
1139,['MATH 239'],2,Penny Haxell,1.0,3.0,2.0,1.5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,45,94
1159,"['CS 486', 'CS 686']",1,Jesse Hoey,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,37,63
1179,['ACTSC 614'],1,David Saunders,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,13,15
1141,['MATH 136'],1,Fidel Barrera-Cruz,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,36,119
1161,['CS 136'],5,Rosina Kharal Kharal,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.5,3.0,36,71
1169,['CS 343'],1,Peter Buhr,1.0,3.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,30,67
1145,['CS 251'],1,Igor Ivkovic,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,59,93
1171,['STAT 946'],2,Shoja'eddin Chenouri,2.0,2.0,2.0,1.5,2.0,2.0,1.5,2.0,1.0,2.0,1.0,1.0,2.5,3.0,2.0,8,10
1159,['CS 338'],1,David Toman,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,38,110
1139,['MATH 237'],1,Joe West,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,79,100
1141,['MATH 127'],1,Fiona Dunbar,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.5,3.0,2.0,31,98
1155,['CS 349'],1,Jeffrey Avery,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,33,65
1179,['CS 246'],5,Nomair Naeem,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,56,80
1155,['ACTSC 634'],1,Marius Hofert,3.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,13,15
1161,['MATH 138'],5,Matthew Scott,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,27,42
1161,['PMATH 348'],1,Yu-Ru Liu,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,2.0,24,36
1179,"['CO 485', 'CO 685']",1,Alfred Menezes,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,27,37
1171,['CS 898'],2,Robin Cohen,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,3.0,14,16
1179,['STAT 333'],1,Steve Drekic,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,79,147
1169,['AMATH 390'],1,Kirsten Morris,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,13,31
1161,['MATBUS 470'],1,Keith Freeland,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,40,71
1135,['MATH 136'],1,Patrick Roh,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,48,102
1135,['CS 116'],2,Hao Lin,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,33,110
1149,['CO 330'],1,Kevin Purbhoo,1.5,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.5,1.0,2.0,3.0,3.0,2.0,20,38
1169,['CS 854'],2,Tim Brecht,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,11,12
1181,['PMATH 348'],1,Yu-Ru Liu,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,3.0,35,50
1179,['STAT 332'],1,Kun Liang,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,110,209
1179,['SE 212'],1,Nancy Day,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,55,85
1179,"['STAT 431', 'STAT 831']",1,Peisong Han,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,75,117
1159,['AMATH 442'],1,Sander Rhebergen,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,2.0,2.0,3.0,3.0,2.0,8,10
1151,"['CS 454', 'CS 654']",1,Khuzaima Daudjee,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,32,57
1145,['MATH 245'],1,Stephen New,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,16,20
1149,"['CS 456', 'CS 656']",2,Noura Limam,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,3.0,2.0,36,60
1161,['CS 136'],6,Nomair Naeem,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.5,3.0,56,90
1181,['ACTSC 621'],1,Peter Wood,1.0,3.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,6,14
1171,"['STAT 442', 'STAT 842']",1,Ali Ghodsi Boushehri,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,29,68
1141,['MATH 135'],7,Debbie Leung,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,17,89
1169,['STAT 371'],1,Peter Balka,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,2.5,3.0,3.0,2.0,44,134
1161,['CS 116'],6,Edward Dupont,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,3.0,3.0,2.0,71,89
1141,['STAT 221'],1,Surya Banerjee,1.5,3.5,1.5,1.5,1.0,2.0,2.0,1.5,1.0,2.0,3.0,3.0,3.5,3.0,1.0,4,17
1169,['MATH 237'],1,Joe West,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,65,103
1131,"['CM 730', 'CS 487', 'CS 687']",1,Arne Storjohann,2.5,2.0,2.0,2.5,3.0,3.0,2.0,2.5,1.0,1.5,1.0,1.0,3.0,3.0,2.0,10,19
1161,['AMATH 342'],1,Sander Rhebergen,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,17,26
1159,['MATH 135'],12,Tristan Freiberg,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.5,28,37
1155,"['CS 458', 'CS 658']",1,Cecylia Bocovich,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,34,59
1155,['MATH 135'],1,Mukto Akash,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,2.0,3.0,3.0,2.0,49,140
1159,"['CS 486', 'CS 686']",2,Jesse Hoey,2.0,3.0,2.0,2.0,1.5,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,42,63
1181,['STAT 443'],1,Paul Marriott,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,74,157
1149,['MATH 239'],4,Martin Pei,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,67,118
1155,['CS 247'],1,Joanne Atlee,2.0,3.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,32,74
1181,['CS 241'],5,Troy Michael Vasiga,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,44,77
1175,['MATH 239'],2,Omran Ahmadi Darvishvand,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,36,106
1171,['MATH 136'],2,Mukto Akash,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,98,188
1155,['CS 116'],1,Victoria Sakhnini,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.5,1.0,2.0,2.0,2.0,3.0,3.0,3.0,40,85
1169,['STAT 230'],81,Don McLeish,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,25,77
1145,['PMATH 351'],1,Laurent Marcoux,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,19,27
1139,['STAT 331'],2,Yeying Zhu,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,42,93
1161,['PMATH 340'],1,Michael Rubinstein,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,37,63
1181,['MATH 127'],2,Puneet Sharma,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,21,63
1171,['AMATH 753'],1,David Siegel,2.5,3.0,2.5,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,3.0,2.5,3.5,2,8
1171,['PMATH 763'],1,Nico Spronk,1.5,3.0,1.5,2.0,1.5,2.0,1.5,2.0,1.0,1.5,1.0,2.0,3.0,3.0,2.0,2,9
1145,"['CS 486', 'CS 686']",2,Peter van Beek,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,2.0,3.0,3.0,2.5,26,52
1159,['MATH 135'],18,Judith Koeller,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,44,59
1131,['ACTSC 231'],51,Carole Bernard,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.5,1.0,3.0,3.0,2.0,11,18
1131,['COMM 321'],1,Peter Blake,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,2.0,2.0,3.0,2.0,29,45
1161,['ACTSC 231'],1,Fan Yang,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,50,94
1141,"['CS 456', 'CS 656']",1,Raouf Boutaba,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,49,77
1165,['ACTSC 371'],2,Keith Freeland,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,3.0,3.0,2.0,28,87
1171,['STAT 231'],4,Illham Akhundov,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,48,95
1141,['MATH 128'],6,Herb Tang,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,21,116
1159,['MATH 128'],1,Stanley Xiao,4.0,2.0,3.0,3.0,3.0,3.0,2.5,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,55,122
1151,['CS 341'],2,Timothy Chan,1.0,3.0,1.5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,43,78
1169,['CS 338'],1,Michael Liu,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,55,127
1151,['CS 240'],2,Therese Biedl,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,63,110
1181,"['STAT 436', 'STAT 836']",1,Paul Marriott,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,18,25
1139,['CS 842'],1,Prabhakar Ragde,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,6,8
1171,['CS 241'],3,Gordon Cormack,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.5,3.0,3.0,3.0,37,79
1185,['AMATH 353'],1,Ghazal Geshnizjani,3.0,3.0,2.5,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.5,16,32
1151,"['AMATH 332', 'PMATH 332']",1,Raphael Clouatre,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,21,34
1155,['STAT 231'],1,James Adcock,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,60,219
1169,['CS 115'],3,Keiko Katsuragawa,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,55,92
1169,['MATH 109'],1,Michelle Ashburner,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,143,191
1149,['ACTSC 232'],1,James Adcock,1.0,3.0,1.5,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,50,121
